STDNT_ID	HS_GPA	MAX_ACT_MATH_SCR	MAX_ACT_ENGL_SCR	STDNT_GNDR_SHORT_DES	FIRST_GENERATION	STDNT_UNDREP_MNRTY_CD	ZIP_CODE	MEDIAN_INCOME
3319	4	35	30	1	0	0	41832	60451
2056	3.73	23	29	1	0	1	11563	63733
3913	0	28	30	1	1	0	45211	39858
1348	3.9	29	27	0	0	0	59432	20000
3285	3.05	28	21	1	0	0	25411	35766
3053	3.95	24	26	1	0	0	96754	47379
6945	3.9	27	21	1	0	1	71327	37055
3049	3.87	26	32	0	0	0	17502	47132
3752	3.6	34	32	0	1	0	36436	39531
6063	3.98	33	31	0	1	0	74601	33492
883	4	26	31	0	0	0	52245	52970
4184	4	35	28	0	0	0	06798	71029
3118	3.8	23	32	0	0	0	18954	83794
6055	3.97	36	24	1	0	0	28016	36832
3514	3.9	35	30	0	0	1	76491	39375
5172	4	26	29	0	0	1	61466	57188
2173	3.76	34	27	1	0	0	33315	50207
4849	3.9	31	30	0	0	1	99026	53693
5444	3.97	28	36	1	0	0	27379	31711
4411	3.95	30	30	1	0	1	10987	88000
5864	3.9	27	34	0	0	0	97873	41806
582	3.98	32	30	0	0	0	43217	27408
2972	3.9	30	34	0	0	0	77701	30125
6092	4	33	26	0	0	0	74955	32055
4487	3.9	28	30	0	0	1	72413	33500
2868	3.5	30	28	1	0	0	49919	44688
5971	3.9	32	30	1	0	1	48167	73120
3932	3.9	31	34	0	0	1	27806	40950
6056	3.8	34	30	1	0	0	60089	77878
5025	0	31	28	1	0	0	45350	40750
2300	3.5	33	31	1	0	0	53061	41684
3331	3.79	35	22	0	1	0	59318	26875
1232	3.3	34	26	1	0	0	68932	46875
1146	4	34	27	1	0	1	63545	40347
3710	3.4	26	26	1	0	0	74839	27500
5896	3.52	30	33	0	0	0	05744	42216
53	3.99	32	35	1	0	1	94805	49960
4361	3.9	34	33	0	0	1	34654	42086
2443	3.3	22	26	0	1	0	58228	44712
219	3.65	30	30	1	0	0	80477	36250
1844	3.83	32	35	1	0	0	92373	56351
5129	3.9	28	32	0	0	0	08022	68144
456	3.95	25	30	1	0	0	37313	30417
6893	3.8	30	31	1	0	0	47552	229837
6933	3.8	26	28	0	0	1	44906	35245
3199	3.6	36	30	1	0	1	28718	31250
284	3.8	27	24	1	0	0	17885	35625
5035	3.7	34	28	1	0	1	06438	62656
2855	3.9	24	34	1	0	0	62217	36025
4331	3.85	24	27	0	1	0	84112	25972
4970	3.8	32	32	1	0	1	72854	29297
6053	4	26	24	0	0	0	64664	35568
5545	3.95	35	26	1	0	1	12847	45000
1138	3.25	28	36	0	0	0	99110	55833
678	3.81	30	35	0	0	0	99737	61115
6955	3.9	34	32	0	0	0	02718	56375
4086	3.88	27	34	1	0	0	17037	41484
5651	3.95	32	34	0	0	0	47574	67917
2753	4	30	31	0	0	0	65247	28194
6640	3.7	26	32	0	0	1	68812	42438
3698	3.9	32	34	1	0	0	97305	32970
885	3.78	35	32	0	0	0	95843	47731
1397	3.7	29	34	1	0	0	46221	36721
3334	4	34	29	0	0	1	98116	81507
3711	3.8	26	35	0	0	0	93301	40794
6821	4	28	28	0	0	0	83241	54191
3231	3.9	28	26	1	0	0	01887	65826
1194	4	32	29	1	0	0	48466	35417
2314	3.9	28	34	1	0	0	45778	32064
1596	3.83	29	36	1	0	1	68662	43203
1618	3.69	25	23	0	0	0	72112	35060
5413	3.7	34	32	1	0	1	58561	40938
3079	3.7	31	31	0	0	1	12979	49180
1391	4	27	28	0	0	0	97369	26974
4838	3.9	36	31	0	0	0	44243	7450
3685	3.8	34	34	0	0	0	99330	28750
993	3.9	28	31	0	0	1	63833	40833
5348	3.8	28	31	0	0	1	34224	35665
4545	3.5	27	25	0	0	0	86403	35110
6141	3.5	32	31	1	0	0	04547	35395
5064	3.76	32	22	0	0	0	63837	33587
2465	4	36	30	1	0	0	23117	45865
2637	3.954	26	25	0	0	0	65664	47083
1662	3.6	35	24	0	0	0	56169	41991
5945	3.9	34	35	1	0	0	72653	32063
4047	3.67	34	29	1	0	1	59414	39157
6008	3.5	30	29	1	0	0	54915	48439
3792	4	32	33	1	0	1	19564	52500
1047	3.9	33	29	1	0	0	28521	41085
4714	3.55	33	24	0	0	0	58487	51010
4712	3.8	31	25	1	0	0	61559	44907
5781	3.6	31	28	1	0	0	04694	46000
4129	3.7	29	29	1	0	1	02828	60432
6471	4	35	33	1	0	0	85713	30388
1487	3.8	30	34	1	0	0	24210	37195
812	3.6	36	31	0	0	0	66033	33854
1098	3.9	35	29	1	0	1	90502	43084
169	4	33	32	1	0	0	70652	50790
1117	4	27	33	0	0	1	04294	40850
5318	3.8	33	20	1	0	0	20740	46864
6735	4	32	26	0	0	1	12778	130816
2316	3.75	33	35	1	0	1	06830	84177
6279	3.9	27	35	0	0	0	48038	49039
1253	3.8	30	33	0	0	0	53066	59846
6305	3.9	23	26	0	0	1	52402	47094
2326	3.9	33	34	1	0	0	35545	33750
5122	3.8	34	30	0	0	0	84746	55907
6394	3.9	34	26	0	0	0	26731	26531
4794	3.86	31	35	0	0	0	13775	51063
968	3.97	35	31	1	0	1	46147	48462
1307	3.9	35	28	0	1	0	72675	35000
3891	3.79	33	25	1	0	0	27027	33588
5057	3.9	28	33	0	0	0	32578	47739
5535	3.9	31	34	0	1	0	30571	41425
1252	3.62	23	32	1	0	0	98005	81582
1019	3.7	31	27	0	0	1	73716	37083
2568	3.98	31	29	0	0	0	53059	48456
6570	4	33	28	1	0	0	10549	61277
3511	3.9	26	27	1	0	0	57763	46250
4963	3.96	33	33	1	0	0	63834	31029
3894	0	34	26	1	0	1	23430	51558
269	3.9	31	34	1	0	0	18248	38958
6334	3.99	36	32	0	0	0	06415	62221
1345	3.7	28	35	1	0	1	62501	51260
5794	3.9	28	29	0	0	1	71322	37292
3914	3.92	26	26	0	1	0	72513	29688
1822	3.94	35	34	1	0	0	57041	51277
3341	3.4	27	33	1	0	1	85027	43698
6254	0	26	31	1	0	1	38469	36900
1762	3.5	33	32	1	0	0	33912	52360
5097	4	35	31	0	0	0	11427	52162
4715	3.84	24	28	0	0	0	29353	36182
6641	3.9	33	34	0	0	0	65326	30417
5034	3.9	36	29	0	0	0	73025	79432
4110	3.93	29	34	0	0	0	81092	40523
6796	3.7	25	31	0	0	1	98684	48186
4931	3.91	28	35	1	0	0	52069	35268
1302	3.89	28	24	0	0	0	61831	42014
3103	3.76	28	30	1	0	0	70123	51375
3258	3.96	23	29	1	0	1	07204	54028
93	4	31	35	0	0	0	61242	50163
4058	3.73	34	28	1	0	0	06477	76024
5836	4	30	35	0	0	0	61239	30000
6879	4	26	20	0	1	0	26206	31250
3471	3.44	32	28	1	1	0	37148	38561
2902	3.9	34	27	0	0	0	47514	31583
3817	3.9	26	27	0	0	0	60657	67788
3526	3.5	31	33	1	0	1	18049	50054
3143	3.96	31	28	0	0	0	03840	78155
765	3.73	32	28	1	0	0	50652	30000
4448	3.9	31	34	0	1	1	63133	30560
2522	3.88	28	30	1	1	1	85631	36165
609	3.91	28	34	0	0	0	64125	30020
5252	3.73	28	28	0	0	0	97413	44432
3432	3.9	32	26	0	0	0	61855	31250
5334	3.79	27	28	1	0	0	83845	40433
4187	3.6	30	23	0	1	0	16314	40183
2539	3.9	27	31	0	0	1	08026	56591
301	3.8	23	34	1	0	0	56201	39203
2939	3.97	34	28	0	0	0	53016	34917
1639	4	23	27	0	0	0	93271	64013
3269	3.7	28	31	1	0	0	13072	31750
545	3.96	23	23	1	0	0	49733	33462
496	3.9	23	30	0	0	0	54837	39707
5089	3.7	28	30	1	0	0	19951	55337
2279	3.9	27	30	1	0	0	93536	55219
131	0	28	22	0	0	0	84637	39107
6873	3.47	30	30	1	0	0	39648	31428
4039	0	27	25	0	0	0	22193	53214
4859	3.58	35	32	0	0	0	38871	34674
2061	4	35	36	1	0	0	82411	52250
6517	3.73	32	29	0	0	0	83272	37045
260	3.9	35	32	0	0	0	77328	40827
6087	3.76	29	27	0	0	0	97886	47039
5257	3.94	35	36	0	0	0	71021	22083
4041	0	33	22	0	1	0	48320	47994
6912	3.9	33	22	1	0	0	97131	41276
1914	4	25	34	1	0	0	75670	35586
2163	3.86	23	30	0	0	1	58076	60833
3553	3.8	28	26	0	0	0	77713	49878
406	3.7	35	27	1	0	1	81007	49135
5916	3.8	31	25	0	0	0	55398	52699
1054	3.93	23	27	1	1	1	06804	79912
2425	3.9	19	28	0	0	1	70392	43125
768	3.8	23	19	0	0	0	61065	46875
1874	3.91	28	32	0	0	0	16651	36481
3486	3.8	28	32	0	0	0	38673	36875
4592	3.89	30	27	1	0	0	44626	49342
3955	3.3	16	26	1	0	1	58570	38462
2950	4	34	33	1	0	1	72116	47121
5361	3.7	20	27	0	0	1	73848	30610
7003	3.9	23	27	0	0	0	12962	51064
6960	3.65	27	34	1	0	0	29519	48400
2340	3.8	25	30	1	0	1	39066	32857
3734	4	34	25	0	0	1	98237	44558
3870	3.4	34	28	1	0	1	79102	36021
5006	3.9	24	29	1	0	0	53147	44221
6584	3.9	20	35	1	0	0	29114	40737
6160	3.73	28	34	1	0	0	87326	29297
1882	3.5	29	28	1	0	1	59012	32143
6325	3.8	26	26	1	0	0	05602	54243
2139	3.83	35	34	0	0	0	61054	40268
4299	3.9	34	29	0	0	0	46341	49609
1080	3.66	31	30	1	0	1	07422	56389
5165	3.84	20	22	1	1	0	40223	62285
58	3.98	31	34	1	0	0	57567	35424
86	0	27	26	0	0	0	99702	46875
192	4	35	32	0	1	0	63664	32906
6657	3.88	20	28	1	0	0	24439	36618
3080	3.93	26	27	1	0	0	68842	41250
5580	0	27	28	1	0	0	24934	53542
2225	4	30	32	1	0	0	62811	28750
5208	4	33	34	0	0	0	74554	34609
2533	4	34	32	1	0	0	95462	55179
1200	3.96	30	29	0	0	1	03064	48047
5499	3.9	35	32	0	0	0	71405	36060
1531	3.6	30	31	0	1	0	08102	26218
171	3.99	31	34	0	0	0	15346	50694
369	3.9	32	24	1	0	0	76052	61569
152	3.7	34	32	0	0	0	96731	43824
3657	4	28	29	0	0	0	52540	35286
1247	3.92	31	27	0	0	0	98036	56890
5273	4	23	28	1	0	0	65616	31329
1513	3.8	31	35	0	0	0	48380	66913
5194	3.6	34	33	0	0	0	44012	65325
156	3.6	35	32	1	0	1	68765	42857
5378	3.82	27	25	1	1	1	12937	38450
1548	4	32	29	0	0	0	90040	34641
4435	3.9	19	34	0	0	0	34601	40504
4945	3.7	34	27	0	0	1	57501	43926
4526	3.6	27	27	0	0	0	55344	57891
1243	3.99	23	29	0	0	0	44053	40566
1231	3.88	28	36	1	0	0	03827	64141
645	3.6	30	27	0	0	0	54104	40052
4433	4	26	34	0	0	0	68834	38750
2058	3.9	26	29	0	0	0	15710	26667
2677	3.84	26	31	0	0	1	80236	40559
3972	3.99	30	34	1	0	1	72176	38294
1063	3.84	28	31	1	0	0	91502	45690
6005	4	31	35	1	1	0	75968	38125
731	3.9	28	27	1	0	1	95391	80612
1621	3.88	26	34	0	0	0	07108	36205
5998	3.8	26	33	1	0	1	77063	42511
1313	4	29	34	0	0	0	24069	29738
6222	3.4	34	35	0	0	0	08867	92742
24	3.9	35	34	1	0	0	55974	41326
2757	3.9	32	33	0	0	0	67219	40304
655	0	27	31	1	0	1	92070	41458
2469	3.93	26	28	0	0	0	46031	48125
1306	3.4	28	35	1	0	1	65444	31550
4362	3.2	20	26	0	1	0	50551	39531
5917	3.62	33	35	0	0	1	74422	38125
3782	3.58	27	31	1	0	0	12025	44597
818	3.954	33	26	1	0	0	75851	38724
2669	3.78	31	33	0	0	0	48823	54021
6060	3.6	30	26	0	0	0	18356	56193
5441	3.62	31	28	0	0	0	26719	42213
6880	3.8	28	28	0	0	1	97431	47679
3672	3.99	35	29	0	0	0	55702	49205
4706	3.9	29	28	0	0	1	35990	41250
704	3.8	24	27	0	0	1	70780	45694
1940	3.9	25	33	0	0	0	29536	27862
2682	3.93	36	27	0	0	1	44706	35615
6494	4	35	31	0	0	0	12086	46587
2924	4	28	25	1	0	0	70341	36393
177	3.8	26	27	1	0	0	12205	46321
1738	4	35	32	0	0	1	24139	41645
4726	4	33	29	1	0	1	98381	44755
2424	4	30	35	0	1	1	21830	47682
6108	4	24	22	1	0	0	50658	44667
2763	3.8	24	28	0	0	0	78343	46964
3266	3.7	36	32	1	0	0	37363	50898
1653	3.5	25	27	1	0	0	97127	36151
5268	0	30	25	1	0	1	06515	50836
2167	3.92	24	35	1	1	0	78349	31458
3430	3.9	26	25	0	0	1	66716	31447
2802	3.2	28	21	1	0	1	68719	28750
4601	3.58	26	35	0	0	0	65049	39325
6712	3.98	31	32	0	0	0	18246	36818
1425	3.7	27	29	1	0	0	78219	30510
312	3.6	26	24	1	0	0	37692	31083
844	3.8	31	29	1	0	0	50239	40250
4206	3.7	34	30	1	0	0	67418	47917
3272	3.7	28	25	1	0	0	38329	34444
587	3.8	31	28	0	0	0	76634	39073
4212	3.81	35	21	1	0	0	51061	48056
2756	4	29	26	1	0	0	26588	43115
5322	3.87	27	34	1	1	0	33139	50822
3555	3.2	28	34	1	0	0	35672	46250
6518	4	35	33	1	0	1	95301	40184
3445	3.7	32	30	1	0	0	74346	31409
2109	3.99	31	32	0	0	0	55427	56637
391	3.9	23	32	1	0	0	85233	51420
5904	4	33	35	0	0	1	98639	40385
4654	3.9	29	27	1	0	0	30349	40894
3608	3.9	34	31	0	0	1	74943	33750
6014	3.86	26	25	0	0	0	21040	49603
6996	3.9	27	29	0	0	0	95621	45311
701	3.88	32	22	0	0	1	71860	29761
618	3.9	33	31	0	0	0	75032	63341
4948	4	30	35	1	0	0	82221	32000
2392	3.77	32	32	1	0	0	97068	71601
386	3.94	34	33	0	0	1	83611	50341
507	3.9	27	31	0	0	0	05858	38281
5994	3.8	36	25	0	0	0	34653	37065
4285	4	29	33	1	0	0	78256	74188
6617	3.7	28	29	1	1	0	91345	42653
50	3.5	36	33	1	0	0	28452	27045
6230	3.6	30	29	1	0	1	27529	43249
2013	3.81	33	33	1	0	0	22182	116626
147	3.7	24	27	0	0	0	12471	40417
124	3.83	28	32	0	0	1	91205	43230
4695	3.8	32	26	1	0	0	72032	36706
148	3.89	31	25	0	0	0	87059	55281
6497	4	29	29	1	0	0	28465	41463
579	3.89	36	28	0	0	0	45147	47007
946	3.89	33	29	0	0	0	04537	50804
3191	4	25	34	0	0	0	43462	36818
2702	3.6	27	19	1	0	0	27053	36056
1269	4	31	31	1	0	0	75409	51515
6439	3.86	36	28	1	1	1	39645	31569
472	3.8	32	28	0	0	0	56756	36250
6054	3.89	27	26	1	1	0	15853	43095
4419	3.9	29	28	1	0	0	03234	51061
937	4	34	25	0	0	1	31328	53333
2734	3.72	24	27	1	0	0	90731	45238
2208	3.98	27	30	1	0	0	19374	57885
3004	3.8	35	34	0	0	0	25669	35455
6225	3.9	25	29	1	0	1	62477	38464
1774	3.9	30	29	0	0	0	04774	40250
5576	3.7	36	34	1	0	0	10583	128925
6626	4	26	27	1	0	1	50161	46795
3582	0	30	24	1	0	0	14824	37292
4070	3.8	26	35	1	0	0	48734	58942
1819	4	33	31	0	0	0	90712	56880
402	3.7	26	27	1	0	0	87123	41386
6322	4	30	32	1	0	0	98606	61463
4734	3.65	32	26	1	0	0	13859	46250
6620	4	27	35	1	0	0	15834	40875
101	3.92	29	34	1	0	0	37830	46469
932	3.7	28	31	1	0	0	43315	41481
6499	4	26	32	1	0	1	94951	64509
2353	3.98	32	31	1	0	0	64456	30522
2062	3.7	24	29	1	0	0	24946	37065
5830	3.9	24	28	0	0	0	04210	42357
3804	3.9	27	28	1	0	0	02666	63831
6410	3.47	32	32	0	0	1	02045	63945
5891	3.8	25	32	0	0	0	45505	31854
4220	3.93	28	31	1	0	0	85322	35870
1332	3.97	28	26	1	0	0	27809	32061
2212	3.91	35	27	1	0	0	38583	32827
3479	3.3	33	23	1	0	0	29036	54350
6667	4	32	27	0	0	0	38042	34375
702	3.4	32	31	0	0	0	08502	110275
6229	3.7	31	33	1	0	1	16939	53958
5123	3.9	30	35	0	0	1	80516	75267
984	3.51	28	31	1	0	0	15022	42402
4162	3.8	29	26	0	0	1	56431	40109
6202	3.83	32	28	1	1	0	50431	40278
2053	0	33	34	1	0	1	46385	61064
6121	4	35	35	1	0	0	97541	27188
4417	3.4	27	27	1	0	0	78411	41043
5476	3.54	34	31	0	0	0	90803	71694
3069	3.5	29	27	1	0	0	28043	35335
6749	3.92	30	31	1	0	1	94087	115599
826	3.7	31	34	0	0	0	36083	32100
2178	0	23	32	1	1	0	30309	72629
3547	3.8	34	25	1	0	0	49289	41071
2604	3.59	31	30	1	0	0	08322	53967
4159	3.77	34	30	1	0	0	43115	48776
5628	3.88	31	31	1	0	1	57271	36250
2192	3.9	26	29	0	0	0	14525	43993
996	3.6	30	31	1	0	0	01237	50819
5288	3.9	27	33	0	0	0	15660	48636
1094	3.82	28	27	0	0	1	28164	45069
348	3.7	35	29	0	0	0	19707	80420
216	3.5	31	30	0	0	1	03241	45865
259	4	26	29	1	0	0	28366	33006
2845	3.8	28	35	1	0	1	66438	52206
4444	3.9	34	24	1	0	0	98241	48235
281	3.86	28	27	1	0	0	36763	25972
4098	3.9	31	25	0	0	1	75480	37396
1582	3.8	27	33	0	0	0	47804	34963
2586	3.9	35	29	0	0	0	33467	46393
1479	4	31	29	0	0	0	60140	52489
3859	3.3	27	25	0	1	0	47804	34963
991	3.9	28	34	0	0	0	11962	103500
4352	3.99	25	31	0	0	1	97450	52639
627	3.53	35	26	0	1	1	49776	36583
3591	3.8	32	29	1	0	0	56221	40294
3020	3.9	29	34	0	0	0	46516	34766
1941	3.7	25	27	1	0	0	21409	70338
5421	3.85	30	32	1	0	0	46580	39791
3853	3.99	32	35	0	1	0	33122	65326
2191	3.7	20	35	1	0	1	77535	47362
1258	3.6	28	35	1	0	0	04538	36250
5882	3.8	35	32	1	0	0	96726	37333
6875	4	25	24	1	0	0	94043	101157
2848	4	34	23	0	0	0	51562	40357
1004	3.77	30	30	1	0	0	74959	36691
1878	3.9	30	27	1	0	0	46910	34836
392	3.81	28	34	0	0	0	98560	57308
3946	3.67	28	34	1	0	1	25030	48063
5578	4	29	34	0	0	0	33030	27031
2201	3.9	30	30	0	0	0	64656	37500
3362	3.8	23	35	0	0	1	83643	51000
1901	3.93	34	31	1	0	0	47520	38831
6452	3.89	29	35	1	0	0	74764	37027
2002	3.36	29	27	0	0	0	05495	61327
481	3.9	31	27	0	0	0	93444	52628
6948	3.57	27	32	0	0	0	56216	40966
6940	3.9	32	28	1	0	0	45694	45640
6927	0	32	30	1	0	0	05070	54125
919	3.58	31	27	1	0	1	05488	51506
3100	3.88	32	32	0	0	0	79322	35031
1020	3.6	30	29	1	0	0	55390	50299
5824	3.76	32	34	1	0	0	08887	80036
5692	3.84	35	30	0	0	0	44614	47951
1949	3.8	30	35	0	0	1	48340	30647
4495	3.8	27	28	1	0	1	20710	36547
5482	3.9	32	34	1	0	1	54424	43103
4811	3.9	25	28	0	1	0	73096	40139
666	3.24	24	22	0	0	0	27109	5521
2595	3.85	32	25	0	0	0	61754	44118
4199	3.8	35	34	1	0	1	81019	46875
841	3.7	31	33	0	0	0	84081	47394
2284	3.9	35	29	0	0	1	32757	40227
1305	4	25	18	1	1	0	24147	41944
2640	3.78	29	35	1	0	1	13207	40785
3575	4	34	28	1	0	0	65772	36971
5032	3.9	28	34	0	1	0	60423	70576
5960	3.8	34	36	0	0	1	02561	2499
5805	3.6	26	29	1	0	0	98402	51108
5244	3.9	33	28	0	0	0	72376	37297
3447	3.81	32	28	0	0	0	25143	37357
2359	3.7	29	25	0	0	0	32087	35833
3424	4	22	33	1	0	0	24441	36919
764	3.77	32	31	1	0	0	63703	28351
2562	3.9	23	29	0	0	0	02045	63945
5776	3.9	30	29	1	0	1	15948	31205
4864	3.86	29	31	1	0	0	04015	42981
6122	0	32	22	1	0	0	52646	35089
1895	3.89	34	29	0	0	1	79562	50566
5112	3.67	23	28	0	1	1	23176	36500
4840	3.66	28	29	0	0	0	61953	43906
3180	3.4	34	35	1	0	0	68305	43109
6892	3.9	28	32	1	0	0	56588	36944
4256	3.39	36	35	1	0	1	65734	34938
4427	3.68	19	35	0	0	0	44121	47366
294	3.9	30	35	1	0	1	33414	52381
4812	3.95	25	28	0	0	0	44681	40228
4890	4	33	34	0	0	1	99152	57750
2273	3.76	32	31	0	0	0	27350	38089
6988	4	30	28	1	0	1	59082	60625
881	3.9	33	32	0	0	1	59930	31417
3613	3.9	29	27	0	0	0	80102	46551
6690	3.9	21	30	1	0	1	62230	44375
7009	3.8	33	34	1	0	0	33897	35179
3818	3.8	33	30	0	0	0	41005	48806
5376	4	24	30	1	0	0	77475	49398
6287	3.78	32	34	1	0	1	56221	40294
6223	4	35	29	0	0	0	29048	39176
952	3.88	25	34	1	0	0	26266	30818
541	4	34	35	1	0	1	14707	45938
2433	3.9	28	34	0	0	0	78947	41792
3477	3.49	25	29	1	1	0	68950	36281
2441	3.88	27	24	0	0	1	19008	61561
2294	3.9	32	33	1	0	0	48198	39446
1871	3.9	32	29	1	0	0	70581	43429
3923	3.3	26	34	1	0	0	63956	30778
3618	3.83	32	26	0	0	0	55749	52125
6797	3.64	29	34	1	0	1	18446	37318
1218	4	30	30	1	0	0	25419	48239
1141	3.9	24	25	0	0	0	32011	43716
6957	3.93	29	27	1	0	1	60130	51009
3689	3.9	35	25	1	0	0	13165	43053
4583	3.68	29	27	1	0	0	68029	42500
5265	3.96	28	34	0	0	0	63932	33485
2037	3.39	24	23	1	1	0	02837	71563
4465	0	35	31	1	0	0	76073	44943
3307	0	30	28	0	0	0	43543	40328
4291	3.9	30	34	1	0	0	48430	56457
178	0	30	33	1	0	0	13732	51932
4106	3.9	21	30	0	0	0	30344	36231
2998	0	26	21	1	0	0	82922	31106
553	3.61	35	28	1	1	0	37397	40021
4956	4	27	34	1	0	1	06851	67082
1087	3.85	29	33	1	0	0	14466	49275
766	3.93	31	35	0	0	0	01747	64448
6830	3.8	32	29	0	0	0	28454	28015
5739	3.6	29	30	1	0	0	62560	37415
3769	4	34	28	1	1	0	08889	92410
4645	3.91	31	29	1	0	0	48460	49563
2032	3.9	29	29	1	0	0	51555	43929
6508	3.72	31	35	1	0	0	62024	45062
3228	3.92	32	20	1	0	0	72832	26739
4063	4	25	31	1	0	0	98619	43333
3655	3.6	27	27	1	0	0	04979	32829
7015	0	34	25	1	0	0	32922	30429
4415	3.96	24	34	1	0	0	25674	34468
2935	3.94	33	29	1	0	0	47634	39766
6299	3.8	27	31	0	0	0	27360	36715
2726	4	27	34	0	0	1	51342	41115
1217	3.8	32	33	1	0	0	77318	44319
572	3.9	30	28	1	0	0	58634	37102
3379	3.8	30	33	0	0	0	81625	45325
2724	3.7	32	34	0	1	0	01379	44125
2153	3.8	32	36	1	0	0	38139	90508
3066	3.84	34	31	1	0	0	49424	44087
2236	4	34	33	1	0	0	95746	99836
6128	3.6	33	27	0	0	0	56447	40781
2388	3.6	30	22	0	0	1	55950	41875
5582	3.7	29	27	1	0	0	57220	43250
1612	3.5	26	26	1	0	0	07847	60577
3691	3.83	28	35	0	0	0	44147	63651
803	3.73	35	31	0	0	0	01830	51542
3434	3.72	30	35	1	0	0	96762	46006
4369	4	29	25	0	0	0	24270	29375
6591	3.9	30	30	0	0	0	30538	36280
6693	3.83	29	34	1	0	0	85624	39318
5760	4	32	34	0	1	0	11742	61203
4342	3.5	27	33	1	0	0	47433	42786
624	4	31	32	0	0	1	25431	33047
323	4	30	25	1	0	0	79739	32311
1124	3.9	35	29	0	0	0	65354	37500
664	3.64	27	31	0	0	0	23966	34554
502	3.6	31	32	1	0	0	40510	61827
6550	3.8	32	34	0	0	0	37869	34219
195	4	29	35	1	0	0	06489	67187
6878	3.97	33	34	0	0	0	85334	40813
5811	3.47	34	24	0	1	0	03048	51632
3358	3.6	29	33	0	0	0	60426	32857
2842	4	27	29	1	0	0	24550	40662
5037	3.8	34	32	0	0	0	54739	45651
5951	3.88	30	24	1	0	0	23608	39693
4323	4	33	30	0	0	1	67658	41111
7017	3.6	33	32	1	0	1	46975	36245
3419	3.5	34	32	1	0	0	15711	40750
2107	3.6	34	31	0	0	0	64487	31739
4950	3.92	28	35	0	0	1	94946	81528
5925	3.96	28	34	1	0	0	90405	81046
4227	3.9	36	32	0	0	1	19551	47862
674	3.6	33	26	1	0	0	49327	40377
6243	3.8	28	30	0	0	1	55902	68286
2508	3.9	30	29	1	0	0	45661	37706
3958	3.7	34	30	0	0	1	76110	33864
5561	3.9	31	35	1	0	0	30428	35572
1956	3.98	34	34	0	0	1	01867	84458
6907	3.95	29	34	0	0	1	69346	35625
5139	3.93	33	28	0	0	1	93108	102763
4396	4	23	30	1	0	1	05442	48250
6498	3.69	27	29	1	0	0	15148	37647
2889	3.4	27	30	0	0	0	49234	51944
3852	3.7	31	32	1	0	0	53153	55707
1349	3.9	34	22	0	0	1	01245	58750
5307	4	29	24	0	0	1	55329	36025
1290	3.74	32	35	1	0	0	07866	67731
1085	3.7	31	31	0	0	0	41267	58750
6609	3.7	35	32	1	0	0	44223	50717
6766	3.8	28	28	1	0	1	77530	38867
6298	3.83	30	31	0	0	0	24924	28173
6180	3.83	23	31	1	0	0	01510	48796
5375	3.94	34	33	1	0	0	50225	42020
805	3.9	26	30	0	0	0	91935	68500
6346	4	34	33	1	0	0	46571	44556
4320	3.72	28	30	0	0	0	73024	39167
2605	3.9	34	31	0	0	0	58640	49861
4665	4	30	27	0	0	1	95319	31828
3151	3.9	35	33	1	0	0	75470	37821
5051	3.8	30	35	0	0	0	19607	46662
6740	3.77	32	25	0	0	0	70079	40673
5923	3.5	22	30	1	0	0	99121	50625
2761	3.5	33	34	1	0	0	45786	44939
6858	3.95	31	31	0	0	0	38917	50361
5859	3.5	34	36	0	0	1	08540	104525
3029	4	31	33	0	0	1	51566	34420
2414	3.7	30	36	0	0	1	02836	29915
2795	4	29	28	1	0	0	44003	37434
6312	4	32	34	0	0	0	48161	43857
6631	3.5	25	31	0	0	0	59243	49500
2285	4	25	29	0	0	0	06807	106052
6479	4	27	30	1	0	0	81235	33214
1951	3.9	32	26	1	0	1	13744	40486
3240	3.9	23	28	0	0	0	98824	27656
1157	4	29	30	0	0	0	01379	44125
1915	0	20	29	1	0	1	59230	40673
590	3.6	33	24	0	0	0	45067	42595
840	3.82	23	27	1	0	1	98944	33390
2491	3.96	33	31	0	0	0	54447	34659
4026	3.81	18	27	0	0	0	80545	47639
4195	3.9	32	27	1	0	0	04103	50595
4991	3.9	25	35	0	0	1	15432	34688
2401	4	32	32	0	0	0	02472	65757
1014	3.9	34	30	1	0	0	61088	55956
619	3.6	28	35	1	0	0	56464	41097
3440	3.81	29	34	0	0	0	13459	41134
6335	4	32	30	0	0	0	14802	36607
2846	3.5	30	34	0	0	0	77018	68960
5091	3.88	27	27	1	0	0	52220	46688
3329	4	31	30	0	0	0	30656	40063
3600	3.97	32	35	0	0	0	51638	42028
3036	3.6	33	35	1	0	0	32668	39677
3621	3.9	24	28	0	0	0	13365	37685
5725	3.9	27	31	0	0	0	53203	59267
5617	3.9	29	35	0	0	1	16213	33250
1536	3.65	27	26	0	0	0	48367	60748
3166	3.87	35	30	0	0	1	78946	42917
6981	3.73	36	34	0	0	0	94020	76000
4630	3.86	34	34	0	0	1	19114	48268
2655	3.8	30	27	1	0	1	43515	51055
1668	3.8	30	34	0	0	0	58723	38529
5043	3.97	23	29	0	0	0	06897	124555
3083	3.8	31	25	1	0	0	39466	37045
5199	3.8	27	35	0	1	1	19534	44583
6665	3.9	32	34	0	0	0	55749	52125
6671	3.9	35	26	0	0	0	95230	36818
5852	3.94	22	29	0	0	0	93501	39702
5175	3.89	19	30	1	1	0	28112	35697
